route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id
"20-SV9-G-j24-1","TA+th810","307.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+uh810","308.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+oh810","309.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+uh810","31.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+oh810","310.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","311.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+oh810","312.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","313.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+uh810","314.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+oh810","315.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+uh810","316.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","317.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+uh810","318.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","319.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","32.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+oh810","320.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","321.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","322.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+oh810","323.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","324.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","325.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","326.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","327.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","328.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","329.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","33.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","330.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","331.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","332.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","333.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","334.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","335.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","336.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","337.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","338.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","339.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","34.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+oh810","340.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","341.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","342.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","343.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","344.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","345.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+m1g10","346.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","347.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","348.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","349.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","35.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","350.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","351.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","352.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","353.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","354.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","355.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","356.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","357.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","358.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","359.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","36.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","360.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","361.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","362.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+m1g10","363.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","364.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","365.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","366.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","367.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","368.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","369.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","37.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+uh810","370.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","371.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","372.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","373.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","374.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","375.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","376.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","377.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","378.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","379.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","38.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","380.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","381.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","382.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","383.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","384.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","385.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","386.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","387.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","388.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","389.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","39.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+uh810","390.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","391.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","392.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","393.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","394.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","395.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","396.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","397.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","398.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","399.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","4.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+uh810","40.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","400.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","401.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","402.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","403.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","404.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","405.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","406.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","407.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","408.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","409.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","41.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+uh810","410.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","411.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","412.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","413.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","414.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","415.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","416.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","417.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","418.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","419.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","42.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+oh810","420.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","421.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","422.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","423.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","424.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","425.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","426.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+m1g10","427.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","428.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","429.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","43.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+oh810","430.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","431.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","432.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","433.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","434.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","435.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","436.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","437.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","438.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","439.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","44.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+oh810","440.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","441.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+m1g10","442.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","443.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","444.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","445.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","446.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","447.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","448.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","449.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","45.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+th810","450.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","451.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","452.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","453.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","454.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","455.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","456.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","457.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","458.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","459.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","46.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+uh810","460.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","461.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","462.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","463.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","464.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","465.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","466.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","467.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","468.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","469.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+oh810","47.TA.20-SV9-G-j24-1.1.R","20-SV9-G-j24-1.1.R","Wien Praterstern","","1",""
"20-SV9-G-j24-1","TA+uh810","470.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","471.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+uh810","472.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
"20-SV9-G-j24-1","TA+th810","473.TA.20-SV9-G-j24-1.2.H","20-SV9-G-j24-1.2.H","Wien Floridsdorf","","0",""
